[18:30:48.456] [INFO   ] thread main starting.
[18:30:48.466] [SEVERE ] cannot read configuration file config.properties trying from resources.
[18:30:48.471] [SEVERE ] configuration file was loaded from resources directory.
[18:30:52.472] [SEVERE ] updating countdown to -814000
[18:30:52.472] [SEVERE ] updating countdown to -815000
[18:30:52.475] [SEVERE ] updating countdown to -816000
[18:30:52.475] [SEVERE ] updating countdown to -817000
[18:30:52.475] [SEVERE ] updating countdown to -818000
[18:30:52.475] [SEVERE ] updating countdown to -819000
[18:30:52.475] [SEVERE ] updating countdown to -820000
[18:30:52.475] [SEVERE ] updating countdown to -821000
[18:30:52.475] [SEVERE ] updating countdown to -822000
[18:30:52.480] [SEVERE ] updating countdown to -823000
[18:30:52.480] [SEVERE ] updating countdown to -824000
[18:30:52.480] [SEVERE ] updating countdown to -825000
[18:30:52.480] [SEVERE ] updating countdown to -826000
[18:30:52.480] [SEVERE ] updating countdown to -827000
[18:30:52.480] [SEVERE ] updating countdown to -828000
[18:30:52.480] [SEVERE ] updating countdown to -829000
[18:30:52.485] [SEVERE ] updating countdown to -830000
[18:30:52.485] [SEVERE ] updating countdown to -831000
[18:30:52.489] [SEVERE ] updating countdown to -832000
[18:30:52.489] [SEVERE ] updating countdown to -833000
[18:30:52.489] [SEVERE ] updating countdown to -834000
[18:30:52.489] [SEVERE ] updating countdown to -835000
[18:30:52.489] [SEVERE ] updating countdown to -836000
[18:30:52.489] [SEVERE ] updating countdown to -837000
[18:30:52.489] [SEVERE ] updating countdown to -838000
[18:30:52.489] [SEVERE ] updating countdown to -839000
[18:30:52.496] [SEVERE ] updating countdown to -840000
[18:30:52.497] [SEVERE ] updating countdown to -841000
[18:30:52.497] [SEVERE ] updating countdown to -842000
[18:30:52.497] [SEVERE ] updating countdown to -843000
[18:30:52.497] [SEVERE ] updating countdown to -844000
[18:30:52.497] [SEVERE ] updating countdown to -845000
[18:30:52.497] [SEVERE ] updating countdown to -846000
[18:30:52.497] [SEVERE ] updating countdown to -847000
[18:30:52.497] [SEVERE ] updating countdown to -848000
[18:30:52.497] [SEVERE ] updating countdown to -849000
[18:30:52.506] [SEVERE ] updating countdown to -850000
[18:30:52.507] [SEVERE ] updating countdown to -851000
[18:30:52.507] [SEVERE ] updating countdown to -852000
[18:30:52.507] [SEVERE ] updating countdown to -853000
[18:30:52.507] [SEVERE ] updating countdown to -854000
[18:30:52.507] [SEVERE ] updating countdown to -855000
[18:30:52.507] [SEVERE ] updating countdown to -856000
[18:30:52.507] [SEVERE ] updating countdown to -857000
[18:30:52.507] [SEVERE ] updating countdown to -858000
[18:30:52.513] [SEVERE ] updating countdown to -859000
[18:30:52.513] [SEVERE ] updating countdown to -860000
[18:30:52.513] [SEVERE ] updating countdown to -861000
[18:30:52.513] [SEVERE ] updating countdown to -862000
[18:30:52.515] [SEVERE ] updating countdown to -863000
[18:30:52.515] [SEVERE ] updating countdown to -864000
[18:30:52.515] [SEVERE ] updating countdown to -865000
[18:30:52.515] [SEVERE ] updating countdown to -866000
[18:30:52.515] [SEVERE ] updating countdown to -867000
[18:30:52.515] [SEVERE ] updating countdown to -868000
[18:30:52.521] [SEVERE ] updating countdown to -869000
[18:30:52.521] [SEVERE ] updating countdown to -870000
[18:30:52.521] [SEVERE ] updating countdown to -871000
[18:30:52.521] [SEVERE ] updating countdown to -872000
[18:30:52.521] [SEVERE ] updating countdown to -873000
[18:30:52.526] [SEVERE ] updating countdown to -874000
[18:30:52.526] [SEVERE ] updating countdown to -875000
[18:30:52.526] [SEVERE ] updating countdown to -876000
[18:30:52.526] [SEVERE ] updating countdown to -877000
[18:30:52.529] [SEVERE ] updating countdown to -878000
[18:30:52.529] [SEVERE ] updating countdown to -879000
[18:30:52.529] [SEVERE ] updating countdown to -880000
[18:30:52.529] [SEVERE ] updating countdown to -881000
[18:30:52.529] [SEVERE ] updating countdown to -882000
[18:30:52.529] [SEVERE ] updating countdown to -883000
[18:30:52.529] [SEVERE ] updating countdown to -884000
[18:30:52.529] [SEVERE ] updating countdown to -885000
[18:30:52.529] [SEVERE ] updating countdown to -886000
[18:30:52.537] [SEVERE ] updating countdown to -887000
[18:30:52.537] [SEVERE ] updating countdown to -888000
[18:30:52.537] [SEVERE ] updating countdown to -889000
[18:30:52.537] [SEVERE ] updating countdown to -890000
[18:30:52.537] [SEVERE ] updating countdown to -891000
[18:30:52.537] [SEVERE ] updating countdown to -892000
[18:30:52.537] [SEVERE ] updating countdown to -893000
[18:30:52.537] [SEVERE ] updating countdown to -894000
[18:30:52.537] [SEVERE ] updating countdown to -895000
[18:30:52.545] [SEVERE ] updating countdown to -896000
[18:30:52.545] [SEVERE ] updating countdown to -897000
[18:30:52.545] [SEVERE ] updating countdown to -898000
[18:30:52.545] [SEVERE ] updating countdown to -899000
[18:30:52.545] [SEVERE ] updating countdown to -900000
[18:30:52.549] [SEVERE ] updating countdown to -901000
[18:30:52.549] [SEVERE ] updating countdown to -902000
[18:30:52.549] [SEVERE ] updating countdown to -903000
[18:30:52.549] [SEVERE ] updating countdown to -904000
[18:30:52.549] [SEVERE ] updating countdown to -905000
[18:30:52.554] [SEVERE ] updating countdown to -906000
[18:30:52.555] [SEVERE ] updating countdown to -907000
[18:30:52.557] [SEVERE ] updating countdown to -908000
[18:30:52.557] [SEVERE ] updating countdown to -909000
[18:30:52.558] [SEVERE ] updating countdown to -910000
[18:30:52.558] [SEVERE ] updating countdown to -911000
[18:30:52.558] [SEVERE ] updating countdown to -912000
[18:30:52.558] [SEVERE ] updating countdown to -913000
[18:30:52.558] [SEVERE ] updating countdown to -914000
[18:30:52.562] [SEVERE ] updating countdown to -915000
[18:30:52.562] [SEVERE ] updating countdown to -916000
[18:30:52.562] [SEVERE ] updating countdown to -917000
[18:30:52.562] [SEVERE ] updating countdown to -918000
[18:30:52.562] [SEVERE ] updating countdown to -919000
[18:30:52.565] [SEVERE ] updating countdown to -920000
[18:30:52.565] [SEVERE ] updating countdown to -921000
[18:30:52.565] [SEVERE ] updating countdown to -922000
[18:30:52.565] [SEVERE ] updating countdown to -923000
[18:30:52.565] [SEVERE ] updating countdown to -924000
[18:30:52.570] [SEVERE ] updating countdown to -925000
[18:30:52.570] [SEVERE ] updating countdown to -926000
[18:30:52.572] [SEVERE ] updating countdown to -927000
[18:30:52.572] [SEVERE ] updating countdown to -928000
[18:30:52.572] [SEVERE ] updating countdown to -929000
[18:30:52.572] [SEVERE ] updating countdown to -930000
[18:30:52.576] [SEVERE ] updating countdown to -931000
[18:30:52.576] [SEVERE ] updating countdown to -932000
[18:30:52.576] [SEVERE ] updating countdown to -933000
[18:30:52.576] [SEVERE ] updating countdown to -934000
[18:30:52.579] [SEVERE ] updating countdown to -935000
[18:30:52.580] [SEVERE ] updating countdown to -936000
[18:30:52.580] [SEVERE ] updating countdown to -937000
[18:30:52.580] [SEVERE ] updating countdown to -938000
[18:30:52.580] [SEVERE ] updating countdown to -939000
[18:30:52.580] [SEVERE ] updating countdown to -940000
[18:30:52.580] [SEVERE ] updating countdown to -941000
[18:30:52.580] [SEVERE ] updating countdown to -942000
[18:30:52.580] [SEVERE ] updating countdown to -943000
[18:30:52.586] [SEVERE ] updating countdown to -944000
[18:30:52.587] [SEVERE ] updating countdown to -945000
[18:30:52.590] [SEVERE ] updating countdown to -946000
[18:30:52.590] [SEVERE ] updating countdown to -947000
[18:30:52.590] [SEVERE ] updating countdown to -948000
[18:30:52.590] [SEVERE ] updating countdown to -949000
[18:30:52.590] [SEVERE ] updating countdown to -950000
[18:30:52.590] [SEVERE ] updating countdown to -951000
[18:30:52.590] [SEVERE ] updating countdown to -952000
[18:30:52.595] [SEVERE ] updating countdown to -953000
[18:30:52.595] [SEVERE ] updating countdown to -954000
[18:30:52.595] [SEVERE ] updating countdown to -955000
[18:30:52.595] [SEVERE ] updating countdown to -956000
[18:30:52.595] [SEVERE ] updating countdown to -957000
[18:30:52.595] [SEVERE ] updating countdown to -958000
[18:30:52.595] [SEVERE ] updating countdown to -959000
[18:30:52.595] [SEVERE ] updating countdown to -960000
[18:30:52.595] [SEVERE ] updating countdown to -961000
[18:30:52.595] [SEVERE ] updating countdown to -962000
[18:30:52.603] [SEVERE ] updating countdown to -963000
[18:30:52.606] [SEVERE ] updating countdown to -964000
[18:30:52.606] [SEVERE ] updating countdown to -965000
[18:30:52.606] [SEVERE ] updating countdown to -966000
[18:30:52.606] [SEVERE ] updating countdown to -967000
[18:30:52.606] [SEVERE ] updating countdown to -968000
[18:30:52.606] [SEVERE ] updating countdown to -969000
[18:30:52.611] [SEVERE ] updating countdown to -970000
[18:30:52.611] [SEVERE ] updating countdown to -971000
[18:30:52.611] [SEVERE ] updating countdown to -972000
[18:30:52.611] [SEVERE ] updating countdown to -973000
[18:30:52.611] [SEVERE ] updating countdown to -974000
[18:30:52.615] [SEVERE ] updating countdown to -975000
[18:30:52.615] [SEVERE ] updating countdown to -976000
[18:30:52.615] [SEVERE ] updating countdown to -977000
[18:30:52.615] [SEVERE ] updating countdown to -978000
[18:30:52.615] [SEVERE ] updating countdown to -979000
[18:30:52.623] [SEVERE ] updating countdown to -980000
[18:30:52.624] [SEVERE ] updating countdown to -981000
[18:30:52.624] [SEVERE ] updating countdown to -982000
[18:30:52.624] [SEVERE ] updating countdown to -983000
[18:30:52.625] [SEVERE ] updating countdown to -984000
[18:30:52.625] [SEVERE ] updating countdown to -985000
[18:30:52.627] [SEVERE ] updating countdown to -986000
[18:30:52.628] [SEVERE ] updating countdown to -987000
[18:30:52.628] [SEVERE ] updating countdown to -988000
[18:30:52.628] [SEVERE ] updating countdown to -989000
[18:30:52.628] [SEVERE ] updating countdown to -990000
[18:30:52.628] [SEVERE ] updating countdown to -991000
[18:30:52.628] [SEVERE ] updating countdown to -992000
[18:30:52.628] [SEVERE ] updating countdown to -993000
[18:30:52.628] [SEVERE ] updating countdown to -994000
[18:30:52.628] [SEVERE ] updating countdown to -995000
[18:30:52.628] [SEVERE ] updating countdown to -996000
[18:30:52.635] [SEVERE ] updating countdown to -997000
[18:30:52.635] [SEVERE ] updating countdown to -998000
[18:30:52.640] [SEVERE ] updating countdown to -999000
[18:30:52.640] [SEVERE ] updating countdown to -1000000
[18:30:52.640] [SEVERE ] updating countdown to -1001000
[18:30:52.640] [SEVERE ] updating countdown to -1002000
[18:30:52.640] [SEVERE ] updating countdown to -1003000
[18:30:52.644] [SEVERE ] updating countdown to -1004000
[18:30:52.644] [SEVERE ] updating countdown to -1005000
[18:30:52.645] [SEVERE ] updating countdown to -1006000
[18:30:52.645] [SEVERE ] updating countdown to -1007000
[18:30:52.645] [SEVERE ] updating countdown to -1008000
[18:30:52.645] [SEVERE ] updating countdown to -1009000
[18:30:52.645] [SEVERE ] updating countdown to -1010000
[18:30:52.645] [SEVERE ] updating countdown to -1011000
[18:30:52.645] [SEVERE ] updating countdown to -1012000
[18:30:52.645] [SEVERE ] updating countdown to -1013000
[18:30:52.645] [SEVERE ] updating countdown to -1014000
[18:30:52.652] [SEVERE ] updating countdown to -1015000
[18:30:52.656] [SEVERE ] updating countdown to -1016000
[18:30:52.656] [SEVERE ] updating countdown to -1017000
[18:30:52.656] [SEVERE ] updating countdown to -1018000
[18:30:52.658] [SEVERE ] updating countdown to -1019000
[18:30:52.658] [SEVERE ] updating countdown to -1020000
[18:30:52.660] [SEVERE ] updating countdown to -1021000
[18:30:52.660] [SEVERE ] updating countdown to -1022000
[18:30:52.660] [SEVERE ] updating countdown to -1023000
[18:30:52.660] [SEVERE ] updating countdown to -1024000
[18:30:52.660] [SEVERE ] updating countdown to -1025000
[18:30:52.660] [SEVERE ] updating countdown to -1026000
[18:30:52.665] [SEVERE ] updating countdown to -1027000
[18:30:52.665] [SEVERE ] updating countdown to -1028000
[18:30:52.665] [SEVERE ] updating countdown to -1029000
[18:30:52.668] [SEVERE ] updating countdown to -1030000
[18:30:52.668] [SEVERE ] updating countdown to -1031000
[18:30:52.668] [SEVERE ] updating countdown to -1032000
[18:30:52.668] [SEVERE ] updating countdown to -1033000
[18:30:52.668] [SEVERE ] updating countdown to -1034000
[18:30:52.668] [SEVERE ] updating countdown to -1035000
[18:30:52.675] [SEVERE ] updating countdown to -1036000
[18:30:52.677] [SEVERE ] updating countdown to -1037000
[18:30:52.677] [SEVERE ] updating countdown to -1038000
[18:30:52.677] [SEVERE ] updating countdown to -1039000
[18:30:52.677] [SEVERE ] updating countdown to -1040000
[18:30:52.677] [SEVERE ] updating countdown to -1041000
[18:30:52.677] [SEVERE ] updating countdown to -1042000
[18:30:52.677] [SEVERE ] updating countdown to -1043000
[18:30:52.677] [SEVERE ] updating countdown to -1044000
[18:30:52.677] [SEVERE ] updating countdown to -1045000
[18:30:52.677] [SEVERE ] updating countdown to -1046000
[18:30:52.677] [SEVERE ] updating countdown to -1047000
[18:30:52.688] [SEVERE ] updating countdown to -1048000
[18:30:52.688] [SEVERE ] updating countdown to -1049000
[18:30:52.688] [SEVERE ] updating countdown to -1050000
[18:30:52.691] [SEVERE ] updating countdown to -1051000
[18:30:52.691] [SEVERE ] updating countdown to -1052000
[18:30:52.694] [SEVERE ] updating countdown to -1053000
[18:30:52.694] [SEVERE ] updating countdown to -1054000
[18:30:52.695] [SEVERE ] updating countdown to -1055000
[18:30:52.695] [SEVERE ] updating countdown to -1056000
[18:30:52.695] [SEVERE ] updating countdown to -1057000
[18:30:52.695] [SEVERE ] updating countdown to -1058000
[18:30:52.695] [SEVERE ] updating countdown to -1059000
[18:30:52.700] [SEVERE ] updating countdown to -1060000
[18:30:52.700] [SEVERE ] updating countdown to -1061000
[18:30:52.703] [SEVERE ] updating countdown to -1062000
[18:30:52.705] [SEVERE ] updating countdown to -1063000
[18:30:52.705] [SEVERE ] updating countdown to -1064000
[18:30:52.705] [SEVERE ] updating countdown to -1065000
[18:30:52.705] [SEVERE ] updating countdown to -1066000
[18:30:52.705] [SEVERE ] updating countdown to -1067000
[18:30:52.705] [SEVERE ] updating countdown to -1068000
[18:30:52.710] [SEVERE ] updating countdown to -1069000
[18:30:52.710] [SEVERE ] updating countdown to -1070000
[18:30:52.710] [SEVERE ] updating countdown to -1071000
[18:30:52.710] [SEVERE ] updating countdown to -1072000
[18:30:52.710] [SEVERE ] updating countdown to -1073000
[18:30:52.710] [SEVERE ] updating countdown to -1074000
[18:30:52.715] [SEVERE ] updating countdown to -1075000
[18:30:52.715] [SEVERE ] updating countdown to -1076000
[18:30:52.715] [SEVERE ] updating countdown to -1077000
[18:30:52.715] [SEVERE ] updating countdown to -1078000
[18:30:52.718] [SEVERE ] updating countdown to -1079000
[18:30:52.718] [SEVERE ] updating countdown to -1080000
[18:30:52.718] [SEVERE ] updating countdown to -1081000
[18:30:52.718] [SEVERE ] updating countdown to -1082000
[18:30:52.718] [SEVERE ] updating countdown to -1083000
[18:30:52.725] [SEVERE ] updating countdown to -1084000
[18:30:52.726] [SEVERE ] updating countdown to -1085000
[18:30:52.727] [SEVERE ] updating countdown to -1086000
[18:30:52.727] [SEVERE ] updating countdown to -1087000
[18:30:52.727] [SEVERE ] updating countdown to -1088000
[18:30:52.727] [SEVERE ] updating countdown to -1089000
[18:30:52.727] [SEVERE ] updating countdown to -1090000
[18:30:52.727] [SEVERE ] updating countdown to -1091000
[18:30:52.727] [SEVERE ] updating countdown to -1092000
[18:30:52.727] [SEVERE ] updating countdown to -1093000
[18:30:52.733] [SEVERE ] updating countdown to -1094000
[18:30:52.733] [SEVERE ] updating countdown to -1095000
[18:30:52.735] [SEVERE ] updating countdown to -1096000
[18:30:52.735] [SEVERE ] updating countdown to -1097000
[18:30:52.735] [SEVERE ] updating countdown to -1098000
[18:30:52.735] [SEVERE ] updating countdown to -1099000
[18:30:52.735] [SEVERE ] updating countdown to -1100000
[18:30:52.735] [SEVERE ] updating countdown to -1101000
[18:30:52.735] [SEVERE ] updating countdown to -1102000
[18:30:52.743] [SEVERE ] updating countdown to -1103000
[18:30:52.743] [SEVERE ] updating countdown to -1104000
[18:30:52.743] [SEVERE ] updating countdown to -1105000
[18:30:52.745] [SEVERE ] updating countdown to -1106000
[18:30:52.745] [SEVERE ] updating countdown to -1107000
[18:30:52.745] [SEVERE ] updating countdown to -1108000
[18:30:52.745] [SEVERE ] updating countdown to -1109000
[18:30:52.745] [SEVERE ] updating countdown to -1110000
[18:30:52.745] [SEVERE ] updating countdown to -1111000
[18:30:52.745] [SEVERE ] updating countdown to -1112000
[18:30:52.745] [SEVERE ] updating countdown to -1113000
[18:30:52.751] [SEVERE ] updating countdown to -1114000
[18:30:52.751] [SEVERE ] updating countdown to -1115000
[18:30:52.751] [SEVERE ] updating countdown to -1116000
[18:30:52.755] [SEVERE ] updating countdown to -1117000
[18:30:52.755] [SEVERE ] updating countdown to -1118000
[18:30:52.755] [SEVERE ] updating countdown to -1119000
[18:30:52.758] [SEVERE ] updating countdown to -1120000
[18:30:52.759] [SEVERE ] updating countdown to -1121000
[18:30:52.759] [SEVERE ] updating countdown to -1122000
[18:30:52.759] [SEVERE ] updating countdown to -1123000
[18:30:52.759] [SEVERE ] updating countdown to -1124000
[18:30:52.759] [SEVERE ] updating countdown to -1125000
[18:30:52.759] [SEVERE ] updating countdown to -1126000
[18:30:52.759] [SEVERE ] updating countdown to -1127000
[18:30:52.765] [SEVERE ] updating countdown to -1128000
[18:30:52.765] [SEVERE ] updating countdown to -1129000
[18:30:52.765] [SEVERE ] updating countdown to -1130000
[18:30:52.768] [SEVERE ] updating countdown to -1131000
[18:30:52.768] [SEVERE ] updating countdown to -1132000
[18:30:52.772] [SEVERE ] updating countdown to -1133000
[18:30:52.772] [SEVERE ] updating countdown to -1134000
[18:30:52.772] [SEVERE ] updating countdown to -1135000
[18:30:52.776] [SEVERE ] updating countdown to -1136000
[18:30:52.776] [SEVERE ] updating countdown to -1137000
[18:30:52.776] [SEVERE ] updating countdown to -1138000
[18:30:52.776] [SEVERE ] updating countdown to -1139000
[18:30:52.776] [SEVERE ] updating countdown to -1140000
[18:30:52.776] [SEVERE ] updating countdown to -1141000
[18:30:52.776] [SEVERE ] updating countdown to -1142000
[18:30:52.776] [SEVERE ] updating countdown to -1143000
[18:30:52.776] [SEVERE ] updating countdown to -1144000
[18:30:52.776] [SEVERE ] updating countdown to -1145000
[18:30:52.784] [SEVERE ] updating countdown to -1146000
[18:30:52.784] [SEVERE ] updating countdown to -1147000
[18:30:52.785] [SEVERE ] updating countdown to -1148000
[18:30:52.785] [SEVERE ] updating countdown to -1149000
[18:30:52.785] [SEVERE ] updating countdown to -1150000
[18:30:52.785] [SEVERE ] updating countdown to -1151000
[18:30:52.792] [SEVERE ] updating countdown to -1152000
[18:30:52.792] [SEVERE ] updating countdown to -1153000
[18:30:52.792] [SEVERE ] updating countdown to -1154000
[18:30:52.792] [SEVERE ] updating countdown to -1155000
[18:30:52.792] [SEVERE ] updating countdown to -1156000
[18:30:52.795] [SEVERE ] updating countdown to -1157000
[18:30:52.795] [SEVERE ] updating countdown to -1158000
[18:30:52.795] [SEVERE ] updating countdown to -1159000
[18:30:52.795] [SEVERE ] updating countdown to -1160000
[18:30:52.795] [SEVERE ] updating countdown to -1161000
[18:30:52.795] [SEVERE ] updating countdown to -1162000
[18:30:52.800] [SEVERE ] updating countdown to -1163000
[18:30:52.800] [SEVERE ] updating countdown to -1164000
[18:30:52.800] [SEVERE ] updating countdown to -1165000
[18:30:52.800] [SEVERE ] updating countdown to -1166000
[18:30:52.805] [SEVERE ] updating countdown to -1167000
[18:30:52.805] [SEVERE ] updating countdown to -1168000
[18:30:52.805] [SEVERE ] updating countdown to -1169000
[18:30:52.808] [SEVERE ] updating countdown to -1170000
[18:30:52.808] [SEVERE ] updating countdown to -1171000
[18:30:52.808] [SEVERE ] updating countdown to -1172000
[18:30:52.808] [SEVERE ] updating countdown to -1173000
[18:30:52.808] [SEVERE ] updating countdown to -1174000
[18:30:52.808] [SEVERE ] updating countdown to -1175000
[18:30:52.808] [SEVERE ] updating countdown to -1176000
[18:30:52.808] [SEVERE ] updating countdown to -1177000
[18:30:52.815] [SEVERE ] updating countdown to -1178000
[18:30:52.816] [SEVERE ] updating countdown to -1179000
[18:30:52.816] [SEVERE ] updating countdown to -1180000
[18:30:52.816] [SEVERE ] updating countdown to -1181000
[18:30:52.816] [SEVERE ] updating countdown to -1182000
[18:30:52.816] [SEVERE ] updating countdown to -1183000
[18:30:52.816] [SEVERE ] updating countdown to -1184000
[18:30:52.816] [SEVERE ] updating countdown to -1185000
[18:30:52.825] [SEVERE ] updating countdown to -1186000
[18:30:52.825] [SEVERE ] updating countdown to -1187000
[18:30:52.825] [SEVERE ] updating countdown to -1188000
[18:30:52.825] [SEVERE ] updating countdown to -1189000
[18:30:52.825] [SEVERE ] updating countdown to -1190000
[18:30:52.825] [SEVERE ] updating countdown to -1191000
[18:30:52.825] [SEVERE ] updating countdown to -1192000
[18:30:52.825] [SEVERE ] updating countdown to -1193000
[18:30:52.825] [SEVERE ] updating countdown to -1194000
[18:30:52.825] [SEVERE ] updating countdown to -1195000
[18:30:52.833] [SEVERE ] updating countdown to -1196000
[18:30:52.834] [SEVERE ] updating countdown to -1197000
[18:30:52.834] [SEVERE ] updating countdown to -1198000
[18:30:52.836] [SEVERE ] updating countdown to -1199000
[18:30:52.836] [SEVERE ] updating countdown to -1200000
[18:30:52.836] [SEVERE ] updating countdown to -1201000
[18:30:52.836] [SEVERE ] updating countdown to -1202000
[18:30:52.841] [SEVERE ] updating countdown to -1203000
[18:30:52.841] [SEVERE ] updating countdown to -1204000
[18:30:52.841] [SEVERE ] updating countdown to -1205000
[18:30:52.841] [SEVERE ] updating countdown to -1206000
[18:30:52.845] [SEVERE ] updating countdown to -1207000
[18:30:52.845] [SEVERE ] updating countdown to -1208000
[18:30:52.845] [SEVERE ] updating countdown to -1209000
[18:30:52.845] [SEVERE ] updating countdown to -1210000
[18:30:52.845] [SEVERE ] updating countdown to -1211000
[18:30:52.849] [SEVERE ] updating countdown to -1212000
[18:30:52.849] [SEVERE ] updating countdown to -1213000
[18:30:52.849] [SEVERE ] updating countdown to -1214000
[18:30:52.849] [SEVERE ] updating countdown to -1215000
[18:30:52.855] [SEVERE ] updating countdown to -1216000
[18:30:52.855] [SEVERE ] updating countdown to -1217000
[18:30:52.857] [SEVERE ] updating countdown to -1218000
[18:30:52.858] [SEVERE ] updating countdown to -1219000
[18:30:52.858] [SEVERE ] updating countdown to -1220000
[18:30:52.858] [SEVERE ] updating countdown to -1221000
[18:30:52.858] [SEVERE ] updating countdown to -1222000
[18:30:52.858] [SEVERE ] updating countdown to -1223000
[18:30:52.858] [SEVERE ] updating countdown to -1224000
[18:30:52.858] [SEVERE ] updating countdown to -1225000
[18:30:52.858] [SEVERE ] updating countdown to -1226000
[18:30:52.865] [SEVERE ] updating countdown to -1227000
[18:30:52.865] [SEVERE ] updating countdown to -1228000
[18:30:52.865] [SEVERE ] updating countdown to -1229000
[18:30:52.865] [SEVERE ] updating countdown to -1230000
[18:30:52.865] [SEVERE ] updating countdown to -1231000
[18:30:52.870] [SEVERE ] updating countdown to -1232000
[18:30:52.870] [SEVERE ] updating countdown to -1233000
[18:30:52.873] [SEVERE ] updating countdown to -1234000
[18:30:52.873] [SEVERE ] updating countdown to -1235000
[18:30:52.875] [SEVERE ] updating countdown to -1236000
[18:30:52.875] [SEVERE ] updating countdown to -1237000
[18:30:52.875] [SEVERE ] updating countdown to -1238000
[18:30:52.875] [SEVERE ] updating countdown to -1239000
[18:30:52.875] [SEVERE ] updating countdown to -1240000
[18:30:52.875] [SEVERE ] updating countdown to -1241000
[18:30:52.875] [SEVERE ] updating countdown to -1242000
[18:30:52.875] [SEVERE ] updating countdown to -1243000
[18:30:52.882] [SEVERE ] updating countdown to -1244000
[18:30:52.882] [SEVERE ] updating countdown to -1245000
[18:30:52.882] [SEVERE ] updating countdown to -1246000
[18:30:52.882] [SEVERE ] updating countdown to -1247000
[18:30:52.885] [SEVERE ] updating countdown to -1248000
[18:30:52.885] [SEVERE ] updating countdown to -1249000
[18:30:52.885] [SEVERE ] updating countdown to -1250000
[18:30:52.885] [SEVERE ] updating countdown to -1251000
[18:30:52.890] [SEVERE ] updating countdown to -1252000
[18:30:52.890] [SEVERE ] updating countdown to -1253000
[18:30:52.890] [SEVERE ] updating countdown to -1254000
[18:30:52.890] [SEVERE ] updating countdown to -1255000
[18:30:52.890] [SEVERE ] updating countdown to -1256000
[18:30:52.890] [SEVERE ] updating countdown to -1257000
[18:30:52.895] [SEVERE ] updating countdown to -1258000
[18:30:52.895] [SEVERE ] updating countdown to -1259000
[18:30:52.895] [SEVERE ] updating countdown to -1260000
[18:30:52.895] [SEVERE ] updating countdown to -1261000
[18:30:52.898] [SEVERE ] updating countdown to -1262000
[18:30:52.898] [SEVERE ] updating countdown to -1263000
[18:30:52.898] [SEVERE ] updating countdown to -1264000
[18:30:52.898] [SEVERE ] updating countdown to -1265000
[18:30:52.898] [SEVERE ] updating countdown to -1266000
[18:30:52.898] [SEVERE ] updating countdown to -1267000
[18:30:52.898] [SEVERE ] updating countdown to -1268000
[18:30:52.906] [SEVERE ] updating countdown to -1269000
[18:30:52.907] [SEVERE ] updating countdown to -1270000
[18:30:52.907] [SEVERE ] updating countdown to -1271000
[18:30:52.907] [SEVERE ] updating countdown to -1272000
[18:30:52.907] [SEVERE ] updating countdown to -1273000
[18:30:52.907] [SEVERE ] updating countdown to -1274000
[18:30:52.907] [SEVERE ] updating countdown to -1275000
[18:30:52.907] [SEVERE ] updating countdown to -1276000
[18:30:52.907] [SEVERE ] updating countdown to -1277000
[18:30:52.907] [SEVERE ] updating countdown to -1278000
[18:30:52.907] [SEVERE ] updating countdown to -1279000
[18:30:52.915] [SEVERE ] updating countdown to -1280000
[18:30:52.915] [SEVERE ] updating countdown to -1281000
[18:30:52.915] [SEVERE ] updating countdown to -1282000
[18:30:52.915] [SEVERE ] updating countdown to -1283000
[18:30:52.915] [SEVERE ] updating countdown to -1284000
[18:30:52.915] [SEVERE ] updating countdown to -1285000
[18:30:52.915] [SEVERE ] updating countdown to -1286000
[18:30:52.922] [SEVERE ] updating countdown to -1287000
[18:30:52.922] [SEVERE ] updating countdown to -1288000
[18:30:52.922] [SEVERE ] updating countdown to -1289000
[18:30:52.925] [SEVERE ] updating countdown to -1290000
[18:30:52.925] [SEVERE ] updating countdown to -1291000
[18:30:52.925] [SEVERE ] updating countdown to -1292000
[18:30:52.925] [SEVERE ] updating countdown to -1293000
[18:30:52.925] [SEVERE ] updating countdown to -1294000
[18:30:52.931] [SEVERE ] updating countdown to -1295000
[18:30:52.931] [SEVERE ] updating countdown to -1296000
[18:30:52.931] [SEVERE ] updating countdown to -1297000
[18:30:52.931] [SEVERE ] updating countdown to -1298000
[18:30:52.931] [SEVERE ] updating countdown to -1299000
[18:30:52.931] [SEVERE ] updating countdown to -1300000
[18:30:52.935] [SEVERE ] updating countdown to -1301000
[18:30:52.939] [SEVERE ] updating countdown to -1302000
[18:30:52.940] [SEVERE ] updating countdown to -1303000
[18:30:52.940] [SEVERE ] updating countdown to -1304000
[18:30:52.940] [SEVERE ] updating countdown to -1305000
[18:30:52.940] [SEVERE ] updating countdown to -1306000
[18:30:52.940] [SEVERE ] updating countdown to -1307000
[18:30:52.940] [SEVERE ] updating countdown to -1308000
[18:30:52.940] [SEVERE ] updating countdown to -1309000
[18:30:52.946] [SEVERE ] updating countdown to -1310000
[18:30:52.947] [SEVERE ] updating countdown to -1311000
[18:30:52.947] [SEVERE ] updating countdown to -1312000
[18:30:52.947] [SEVERE ] updating countdown to -1313000
[18:30:52.947] [SEVERE ] updating countdown to -1314000
[18:30:52.947] [SEVERE ] updating countdown to -1315000
[18:30:52.947] [SEVERE ] updating countdown to -1316000
